x_kpc,y_kpc,overdensity,locscale
-5.600000,-0.100000,0.00000000,2
-5.500000,-0.100000,0.00000000,2
-5.400000,-0.100000,0.00000000,2
-5.300000,-0.100000,0.00000000,2
-5.200000,-0.100000,0.00000000,2
-5.100000,-0.100000,0.00000000,2
-5.000000,-0.100000,0.00000000,2
-4.900000,-0.100000,0.00000000,2
-4.800000,-0.100000,0.00000000,2
-4.700000,-0.100000,0.00000000,2
-4.600000,-0.100000,0.00000000,2
-4.500000,-0.100000,0.00000000,2
-4.400000,-0.100000,0.00000000,2
-4.300000,-0.100000,0.00000000,2
-4.200000,-0.100000,0.00000000,2
-4.100000,-0.100000,0.00000000,2
-2.300000,-0.100000,0.09979081,2
-2.200000,-0.100000,0.27645451,2
-2.100000,-0.100000,0.36295577,2
-2.000000,-0.100000,0.37787726,2
-1.900000,-0.100000,0.36193970,2
-1.800000,-0.100000,0.31936342,2
-1.700000,-0.100000,0.20401898,2
-1.600000,-0.100000,0.08070452,2
-1.500000,-0.100000,0.00310262,2
0.600000,-0.100000,0.04991790,2
0.700000,-0.100000,0.19458554,2
0.800000,-0.100000,0.41099029,2
0.900000,-0.100000,0.52261876,2
1.000000,-0.100000,0.49096944,2
1.100000,-0.100000,0.36252700,2
1.200000,-0.100000,0.31170341,2
1.300000,-0.100000,0.30164285,2
1.400000,-0.100000,0.33243538,2
1.500000,-0.100000,0.36934871,2
1.600000,-0.100000,0.44433470,2
1.700000,-0.100000,0.47200676,2
1.800000,-0.100000,0.45040545,2
1.900000,-0.100000,0.36512049,2
2.000000,-0.100000,0.32935319,2
2.100000,-0.100000,0.34338064,2
2.200000,-0.100000,0.38205036,2
2.300000,-0.100000,0.41283332,2
2.400000,-0.100000,0.40855813,2
2.500000,-0.100000,0.40417958,2
2.600000,-0.100000,0.38034888,2
2.700000,-0.100000,0.36193543,2
2.800000,-0.100000,0.30377944,2
2.900000,-0.100000,0.21814056,2
3.000000,-0.100000,0.12291417,2
3.100000,-0.100000,0.05369249,2
3.200000,-0.100000,0.01035090,2
4.400000,-0.100000,0.00000000,2
4.500000,-0.100000,0.00000000,2
4.600000,-0.100000,0.00000000,2
4.700000,-0.100000,0.00000000,2
4.800000,-0.100000,0.00000000,2
4.900000,-0.100000,0.00000000,2
5.000000,-0.100000,0.00000000,2
5.100000,-0.100000,0.00000000,2
5.200000,-0.100000,0.00000000,2
5.300000,-0.100000,0.00000000,2
5.400000,-0.100000,0.00000000,2
5.500000,-0.100000,0.00000000,2
5.600000,-0.100000,0.00000000,2
5.700000,-0.100000,0.00000000,2
5.800000,-0.100000,0.00000000,2
5.900000,-0.100000,0.00000000,2
6.000000,-0.100000,0.00000000,2
-6.000000,-0.000000,0.00000000,2
-5.900000,-0.000000,0.00000000,2
-5.800000,-0.000000,0.00000000,2
-5.700000,-0.000000,0.00000000,2
-5.600000,-0.000000,0.00000000,2
-5.500000,-0.000000,0.00000000,2
-5.400000,-0.000000,0.00000000,2
-5.300000,-0.000000,0.00000000,2
-5.200000,-0.000000,0.00000000,2
-5.100000,-0.000000,0.00000000,2
-5.000000,-0.000000,0.00000000,2
-4.900000,-0.000000,0.00000000,2
-4.800000,-0.000000,0.00000000,2
-4.700000,-0.000000,0.00000000,2
-4.600000,-0.000000,0.00000000,2
-4.500000,-0.000000,0.00000000,2
-4.400000,-0.000000,0.00000000,2
-4.300000,-0.000000,0.00000000,2
-4.200000,-0.000000,0.00000000,2
-4.100000,-0.000000,0.00000000,2
-4.000000,-0.000000,0.00000000,2
-3.900000,-0.000000,0.00000000,2
-2.300000,-0.000000,0.03119977,2
-2.200000,-0.000000,0.12726192,2
-2.100000,-0.000000,0.18905913,2
-2.000000,-0.000000,0.25352733,2
-1.900000,-0.000000,0.31822193,2
-1.800000,-0.000000,0.34468836,2
-1.700000,-0.000000,0.28022963,2
-1.600000,-0.000000,0.15542094,2
-1.500000,-0.000000,0.05796446,2
0.700000,-0.000000,0.01558898,2
0.800000,-0.000000,0.17959810,2
0.900000,-0.000000,0.31776469,2
1.000000,-0.000000,0.32946164,2
1.100000,-0.000000,0.23594287,2
1.200000,-0.000000,0.22330178,2
1.300000,-0.000000,0.27289104,2
1.400000,-0.000000,0.34961761,2
1.500000,-0.000000,0.38113682,2
1.600000,-0.000000,0.43453435,2
1.700000,-0.000000,0.46716346,2
1.800000,-0.000000,0.48954149,2
1.900000,-0.000000,0.48095747,2
2.000000,-0.000000,0.45891334,2
2.100000,-0.000000,0.47186710,2
2.200000,-0.000000,0.49955169,2
2.300000,-0.000000,0.56809355,2
2.400000,-0.000000,0.60882243,2
2.500000,-0.000000,0.65945948,2
2.600000,-0.000000,0.67557328,2
2.700000,-0.000000,0.70100269,2
2.800000,-0.000000,0.68771044,2
2.900000,-0.000000,0.63770920,2
3.000000,-0.000000,0.53975249,2
3.100000,-0.000000,0.45441003,2
3.200000,-0.000000,0.39091011,2
3.300000,-0.000000,0.31244119,2
3.400000,-0.000000,0.21042660,2
3.500000,-0.000000,0.08616459,2
4.500000,-0.000000,0.00000000,2
4.600000,-0.000000,0.00000000,2
4.700000,-0.000000,0.00000000,2
4.800000,-0.000000,0.00000000,2
4.900000,-0.000000,0.00000000,2
5.000000,-0.000000,0.00000000,2
5.100000,-0.000000,0.00000000,2
5.200000,-0.000000,0.00000000,2
5.300000,-0.000000,0.00000000,2
5.400000,-0.000000,0.00000000,2
5.500000,-0.000000,0.00000000,2
5.600000,-0.000000,0.00000000,2
5.700000,-0.000000,0.00000000,2
5.800000,-0.000000,0.00000000,2
5.900000,-0.000000,0.00000000,2
6.000000,-0.000000,0.00000000,2
-6.000000,0.100000,0.00000000,2
-5.900000,0.100000,0.00000000,2
-5.800000,0.100000,0.00000000,2
-5.700000,0.100000,0.00000000,2
-5.600000,0.100000,0.00000000,2
-5.500000,0.100000,0.00000000,2
-5.400000,0.100000,0.00000000,2
-5.300000,0.100000,0.00000000,2
-5.200000,0.100000,0.00000000,2
-5.100000,0.100000,0.00000000,2
-5.000000,0.100000,0.00000000,2
-4.900000,0.100000,0.00000000,2
-4.800000,0.100000,0.00000000,2
-4.700000,0.100000,0.00000000,2
-4.600000,0.100000,0.00000000,2
-4.500000,0.100000,0.00000000,2
-4.400000,0.100000,0.00000000,2
-4.300000,0.100000,0.00000000,2
-2.600000,0.100000,0.00356076,2
-2.500000,0.100000,0.06994344,2
-2.400000,0.100000,0.13536485,2
-2.300000,0.100000,0.17469853,2
-2.200000,0.100000,0.17801757,2
-2.100000,0.100000,0.16296783,2
-2.000000,0.100000,0.19597070,2
-1.900000,0.100000,0.24456584,2
-1.800000,0.100000,0.26298340,2
-1.700000,0.100000,0.22852096,2
-1.600000,0.100000,0.15003579,2
-1.500000,0.100000,0.07901938,2
-1.400000,0.100000,0.01734256,2
0.800000,0.100000,0.00685264,2
0.900000,0.100000,0.14998234,2
1.000000,0.100000,0.18912427,2
1.100000,0.100000,0.14950980,2
1.200000,0.100000,0.17840036,2
1.300000,0.100000,0.24554575,2
1.400000,0.100000,0.29928348,2
1.500000,0.100000,0.28917774,2
1.600000,0.100000,0.30545561,2
1.700000,0.100000,0.32771735,2
1.800000,0.100000,0.38020422,2
1.900000,0.100000,0.44363248,2
2.000000,0.100000,0.47624786,2
2.100000,0.100000,0.51931566,2
2.200000,0.100000,0.57035121,2
2.300000,0.100000,0.67198413,2
2.400000,0.100000,0.73797493,2
2.500000,0.100000,0.80726659,2
2.600000,0.100000,0.86989773,2
2.700000,0.100000,0.96876999,2
2.800000,0.100000,1.00846596,2
2.900000,0.100000,1.00967692,2
3.000000,0.100000,0.96238881,2
3.100000,0.100000,0.89015498,2
3.200000,0.100000,0.78160342,2
3.300000,0.100000,0.67405879,2
3.400000,0.100000,0.59143264,2
3.500000,0.100000,0.46428760,2
3.600000,0.100000,0.32874039,2
3.700000,0.100000,0.21299085,2
3.800000,0.100000,0.15819860,2
3.900000,0.100000,0.09993146,2
4.000000,0.100000,0.03635825,2
4.700000,0.100000,0.00000000,2
4.800000,0.100000,0.00000000,2
4.900000,0.100000,0.00000000,2
5.000000,0.100000,0.00000000,2
5.100000,0.100000,0.00000000,2
5.200000,0.100000,0.00000000,2
5.300000,0.100000,0.00000000,2
5.400000,0.100000,0.00000000,2
5.500000,0.100000,0.00000000,2
5.600000,0.100000,0.00000000,2
5.700000,0.100000,0.00000000,2
5.800000,0.100000,0.00000000,2
5.900000,0.100000,0.00000000,2
6.000000,0.100000,0.00000000,2
-6.000000,0.200000,0.00000000,2
-5.900000,0.200000,0.00000000,2
-5.800000,0.200000,0.00000000,2
-5.700000,0.200000,0.00000000,2
-5.600000,0.200000,0.00000000,2
-5.500000,0.200000,0.00000000,2
-5.400000,0.200000,0.00000000,2
-5.300000,0.200000,0.00000000,2
-5.200000,0.200000,0.00000000,2
-5.100000,0.200000,0.00000000,2
-5.000000,0.200000,0.00000000,2
-4.900000,0.200000,0.00000000,2
-4.800000,0.200000,0.00000000,2
-3.500000,0.200000,0.02534936,2
-3.400000,0.200000,0.07952783,2
-3.300000,0.200000,0.11724820,2
-3.200000,0.200000,0.13403905,2
-3.100000,0.200000,0.18990112,2
-3.000000,0.200000,0.25700175,2
-2.900000,0.200000,0.27123924,2
-2.800000,0.200000,0.21910066,2
-2.700000,0.200000,0.22746978,2
-2.600000,0.200000,0.28001831,2
-2.500000,0.200000,0.34324551,2
-2.400000,0.200000,0.36567374,2
-2.300000,0.200000,0.34930495,2
-2.200000,0.200000,0.30494096,2
-2.100000,0.200000,0.25257481,2
-2.000000,0.200000,0.23902293,2
-1.900000,0.200000,0.21361497,2
-1.800000,0.200000,0.18015748,2
-1.700000,0.200000,0.14179604,2
-1.600000,0.200000,0.08211635,2
-1.500000,0.200000,0.01594954,2
0.900000,0.200000,0.01619808,2
1.000000,0.200000,0.07545162,2
1.100000,0.200000,0.11083061,2
1.200000,0.200000,0.17684208,2
1.300000,0.200000,0.23045911,2
1.400000,0.200000,0.23849800,2
1.500000,0.200000,0.34378508,2
1.600000,0.200000,0.53229195,2
1.700000,0.200000,0.54016874,2
1.800000,0.200000,0.36931665,2
1.900000,0.200000,0.22449408,2
2.000000,0.200000,0.24087652,2
2.100000,0.200000,0.29235656,2
2.200000,0.200000,0.36257852,2
2.300000,0.200000,0.44538762,2
2.400000,0.200000,0.50420885,2
2.500000,0.200000,0.55199202,2
2.600000,0.200000,0.63663443,2
2.700000,0.200000,0.77057696,2
2.800000,0.200000,0.83166572,2
2.900000,0.200000,0.84756860,2
3.000000,0.200000,0.84666102,2
3.100000,0.200000,0.81887717,2
3.200000,0.200000,0.70458129,2
3.300000,0.200000,0.58020909,2
3.400000,0.200000,0.52412713,2
3.500000,0.200000,0.43800334,2
3.600000,0.200000,0.30221354,2
3.700000,0.200000,0.15839232,2
3.800000,0.200000,0.07577121,2
3.900000,0.200000,0.03506352,2
4.000000,0.200000,0.00391113,2
4.800000,0.200000,0.00000000,2
4.900000,0.200000,0.00000000,2
5.000000,0.200000,0.00000000,2
5.100000,0.200000,0.00000000,2
5.200000,0.200000,0.00000000,2
5.300000,0.200000,0.00000000,2
5.400000,0.200000,0.00000000,2
5.500000,0.200000,0.00000000,2
5.600000,0.200000,0.00000000,2
5.700000,0.200000,0.00000000,2
5.800000,0.200000,0.00000000,2
5.900000,0.200000,0.00000000,2
6.000000,0.200000,0.00000000,2
-6.000000,0.300000,0.00000000,2
-5.900000,0.300000,0.00000000,2
-5.800000,0.300000,0.00000000,2
-5.700000,0.300000,0.00000000,2
-5.600000,0.300000,0.00000000,2
-5.500000,0.300000,0.00000000,2
-5.400000,0.300000,0.00000000,2
-5.300000,0.300000,0.00000000,2
-5.200000,0.300000,0.00000000,2
-4.500000,0.300000,0.02179896,2
-4.400000,0.300000,0.03775016,2
-4.300000,0.300000,0.03213967,2
-4.200000,0.300000,0.00155960,2
-4.100000,0.300000,0.00988292,2
-4.000000,0.300000,0.04362011,2
-3.900000,0.300000,0.12369982,2
-3.800000,0.300000,0.16485834,2
-3.700000,0.300000,0.17010616,2
-3.600000,0.300000,0.18489856,2
-3.500000,0.300000,0.22474667,2
-3.400000,0.300000,0.27294349,2
-3.300000,0.300000,0.29614291,2
-3.200000,0.300000,0.29500225,2
-3.100000,0.300000,0.33674570,2
-3.000000,0.300000,0.42312812,2
-2.900000,0.300000,0.43617445,2
-2.800000,0.300000,0.36633161,2
-2.700000,0.300000,0.34190644,2
-2.600000,0.300000,0.39118881,2
-2.500000,0.300000,0.43234698,2
-2.400000,0.300000,0.40763587,2
-2.300000,0.300000,0.33740235,2
-2.200000,0.300000,0.26497171,2
-2.100000,0.300000,0.20526505,2
-2.000000,0.300000,0.16513889,2
-1.900000,0.300000,0.10880776,2
-1.800000,0.300000,0.06153935,2
-1.700000,0.300000,0.01951883,2
1.100000,0.300000,0.00329671,2
1.200000,0.300000,0.09472969,2
1.300000,0.300000,0.15102028,2
1.400000,0.300000,0.17246869,2
1.500000,0.300000,0.45996833,2
1.600000,0.300000,0.92834557,2
1.700000,0.300000,1.01356964,2
1.800000,0.300000,0.63521265,2
1.900000,0.300000,0.17117170,2
2.000000,0.300000,0.01651335,2
2.300000,0.300000,0.00437735,2
2.400000,0.300000,0.04701969,2
2.500000,0.300000,0.05520892,2
2.600000,0.300000,0.11260526,2
2.700000,0.300000,0.21881886,2
2.800000,0.300000,0.27573270,2
2.900000,0.300000,0.27833634,2
3.000000,0.300000,0.26881384,2
3.100000,0.300000,0.24117725,2
3.200000,0.300000,0.14956397,2
3.300000,0.300000,0.05564648,2
3.400000,0.300000,0.03224239,2
4.700000,0.300000,0.00000000,2
4.800000,0.300000,0.00000000,2
4.900000,0.300000,0.00000000,2
5.000000,0.300000,0.00000000,2
5.100000,0.300000,0.00000000,2
5.200000,0.300000,0.00000000,2
5.300000,0.300000,0.00000000,2
5.400000,0.300000,0.00000000,2
5.500000,0.300000,0.00000000,2
5.600000,0.300000,0.00000000,2
5.700000,0.300000,0.00000000,2
5.800000,0.300000,0.00000000,2
5.900000,0.300000,0.00000000,2
6.000000,0.300000,0.00000000,2
-6.000000,0.400000,0.00000000,2
-5.900000,0.400000,0.00000000,2
-5.800000,0.400000,0.00000000,2
-5.700000,0.400000,0.00000000,2
-5.600000,0.400000,0.00000000,2
-5.500000,0.400000,0.00000000,2
-5.400000,0.400000,0.00000000,2
-5.200000,0.400000,0.09912197,2
-5.100000,0.400000,0.14219740,2
-5.000000,0.400000,0.10526631,2
-4.900000,0.400000,0.02066950,2
-4.600000,0.400000,0.02144264,2
-4.500000,0.400000,0.10608982,2
-4.400000,0.400000,0.13953494,2
-4.300000,0.400000,0.11914972,2
-4.200000,0.400000,0.08681352,2
-4.100000,0.400000,0.08799019,2
-4.000000,0.400000,0.12881002,2
-3.900000,0.400000,0.18272791,2
-3.800000,0.400000,0.19872337,2
-3.700000,0.400000,0.17390241,2
-3.600000,0.400000,0.17423791,2
-3.500000,0.400000,0.18497272,2
-3.400000,0.400000,0.22263386,2
-3.300000,0.400000,0.24588207,2
-3.200000,0.400000,0.24038154,2
-3.100000,0.400000,0.25038549,2
-3.000000,0.400000,0.30610178,2
-2.900000,0.400000,0.32173488,2
-2.800000,0.400000,0.31931773,2
-2.700000,0.400000,0.34364459,2
-2.600000,0.400000,0.41982581,2
-2.500000,0.400000,0.44622590,2
-2.400000,0.400000,0.40577468,2
-2.300000,0.400000,0.30060097,2
-2.200000,0.400000,0.19368309,2
-2.100000,0.400000,0.12234660,2
-2.000000,0.400000,0.08236391,2
-1.900000,0.400000,0.04407253,2
-1.800000,0.400000,0.00832842,2
1.400000,0.400000,0.03426679,2
1.500000,0.400000,0.39313317,2
1.600000,0.400000,0.97356381,2
1.700000,0.400000,1.20000000,2
1.800000,0.400000,0.95436493,2
1.900000,0.400000,0.48694493,2
2.000000,0.400000,0.19864838,2
4.000000,0.400000,0.00000000,2
4.100000,0.400000,0.00000000,2
4.200000,0.400000,0.00000000,2
4.300000,0.400000,0.00000000,2
4.400000,0.400000,0.00000000,2
4.500000,0.400000,0.00000000,2
4.600000,0.400000,0.00000000,2
4.700000,0.400000,0.00000000,2
4.800000,0.400000,0.00000000,2
4.900000,0.400000,0.00000000,2
5.000000,0.400000,0.00000000,2
5.100000,0.400000,0.00000000,2
5.200000,0.400000,0.00000000,2
5.300000,0.400000,0.00000000,2
5.400000,0.400000,0.00000000,2
5.500000,0.400000,0.00000000,2
5.600000,0.400000,0.00000000,2
5.700000,0.400000,0.00000000,2
5.800000,0.400000,0.00000000,2
5.900000,0.400000,0.00000000,2
6.000000,0.400000,0.00000000,2
-6.000000,0.500000,0.00000000,2
-5.900000,0.500000,0.00000000,2
-5.800000,0.500000,0.00000000,2
-5.700000,0.500000,0.00000000,2
-5.600000,0.500000,0.00000000,2
-5.500000,0.500000,0.00000000,2
-5.400000,0.500000,0.00000000,2
-5.200000,0.500000,0.04594839,2
-5.100000,0.500000,0.07209234,2
-5.000000,0.500000,0.03035911,2
-4.400000,0.500000,0.00151047,2
-4.100000,0.500000,0.02746973,2
-4.000000,0.500000,0.08112427,2
-3.900000,0.500000,0.11271145,2
-3.800000,0.500000,0.11863518,2
-3.700000,0.500000,0.12136756,2
-3.600000,0.500000,0.13409258,2
-3.500000,0.500000,0.12566038,2
-3.400000,0.500000,0.14060402,2
-3.300000,0.500000,0.15640496,2
-3.200000,0.500000,0.14275375,2
-3.100000,0.500000,0.12517511,2
-3.000000,0.500000,0.14072852,2
-2.900000,0.500000,0.17086183,2
-2.800000,0.500000,0.24413325,2
-2.700000,0.500000,0.34086085,2
-2.600000,0.500000,0.48403569,2
-2.500000,0.500000,0.57133456,2
-2.400000,0.500000,0.57430642,2
-2.300000,0.500000,0.44972712,2
-2.200000,0.500000,0.27512439,2
-2.100000,0.500000,0.13625768,2
-2.000000,0.500000,0.06796313,2
-1.900000,0.500000,0.03670559,2
-1.800000,0.500000,0.00372434,2
-0.700000,0.500000,0.00619073,2
-0.600000,0.500000,0.01452909,2
1.500000,0.500000,0.08613885,2
1.600000,0.500000,0.48173812,2
1.700000,0.500000,0.80403077,2
1.800000,0.500000,0.90785624,2
1.900000,0.500000,0.76868104,2
2.000000,0.500000,0.53055202,2
2.100000,0.500000,0.21698979,2
3.500000,0.500000,0.00000000,2
3.600000,0.500000,0.00000000,2
3.700000,0.500000,0.00000000,2
3.800000,0.500000,0.00000000,2
3.900000,0.500000,0.00000000,2
4.000000,0.500000,0.00000000,2
4.100000,0.500000,0.00000000,2
4.200000,0.500000,0.00000000,2
4.300000,0.500000,0.00000000,2
4.400000,0.500000,0.00000000,2
4.500000,0.500000,0.00000000,2
4.600000,0.500000,0.00000000,2
4.700000,0.500000,0.00000000,2
4.800000,0.500000,0.00000000,2
4.900000,0.500000,0.00000000,2
5.000000,0.500000,0.00000000,2
5.100000,0.500000,0.00000000,2
5.200000,0.500000,0.00000000,2
5.300000,0.500000,0.00000000,2
5.400000,0.500000,0.00000000,2
5.500000,0.500000,0.00000000,2
5.600000,0.500000,0.00000000,2
5.700000,0.500000,0.00000000,2
5.800000,0.500000,0.00000000,2
5.900000,0.500000,0.00000000,2
6.000000,0.500000,0.00000000,2
-6.000000,0.600000,0.00000000,2
-5.900000,0.600000,0.00000000,2
-5.800000,0.600000,0.00000000,2
-5.700000,0.600000,0.00000000,2
-5.600000,0.600000,0.00000000,2
-5.500000,0.600000,0.00000000,2
-5.400000,0.600000,0.00000000,2
-5.300000,0.600000,0.00000000,2
-5.200000,0.600000,0.00000000,2
-4.100000,0.600000,0.01615838,2
-4.000000,0.600000,0.03559842,2
-3.900000,0.600000,0.03907866,2
-3.800000,0.600000,0.02734443,2
-3.700000,0.600000,0.03159292,2
-3.600000,0.600000,0.03733144,2
-3.500000,0.600000,0.02292680,2
-3.400000,0.600000,0.01462055,2
-3.300000,0.600000,0.01116910,2
-3.200000,0.600000,0.00933490,2
-3.100000,0.600000,0.02375317,2
-3.000000,0.600000,0.07096808,2
-2.900000,0.600000,0.14256233,2
-2.800000,0.600000,0.26558205,2
-2.700000,0.600000,0.42747911,2
-2.600000,0.600000,0.66838402,2
-2.500000,0.600000,0.85436072,2
-2.400000,0.600000,0.90050235,2
-2.300000,0.600000,0.74041865,2
-2.200000,0.600000,0.50817165,2
-2.100000,0.600000,0.31285503,2
-2.000000,0.600000,0.21261171,2
-1.900000,0.600000,0.14946106,2
-1.800000,0.600000,0.08492783,2
-1.700000,0.600000,0.02519588,2
-1.600000,0.600000,0.00426835,2
-0.700000,0.600000,0.00381269,2
-0.600000,0.600000,0.02750212,2
1.600000,0.600000,0.01304242,2
1.700000,0.600000,0.25930607,2
1.800000,0.600000,0.51193000,2
1.900000,0.600000,0.63870165,2
2.000000,0.600000,0.57571688,2
2.100000,0.600000,0.37493057,2
2.200000,0.600000,0.16314999,2
2.300000,0.600000,0.01429866,2
3.400000,0.600000,0.00000000,2
3.500000,0.600000,0.00000000,2
3.600000,0.600000,0.00000000,2
3.700000,0.600000,0.00000000,2
3.800000,0.600000,0.00000000,2
3.900000,0.600000,0.00000000,2
4.000000,0.600000,0.00000000,2
4.100000,0.600000,0.00000000,2
4.200000,0.600000,0.00000000,2
4.300000,0.600000,0.00000000,2
4.400000,0.600000,0.00000000,2
4.500000,0.600000,0.00000000,2
4.600000,0.600000,0.00000000,2
4.700000,0.600000,0.00000000,2
4.800000,0.600000,0.00000000,2
4.900000,0.600000,0.00000000,2
5.000000,0.600000,0.00000000,2
5.100000,0.600000,0.00000000,2
5.200000,0.600000,0.00000000,2
5.300000,0.600000,0.00000000,2
5.400000,0.600000,0.00000000,2
5.500000,0.600000,0.00000000,2
5.600000,0.600000,0.00000000,2
5.700000,0.600000,0.00000000,2
5.800000,0.600000,0.00000000,2
5.900000,0.600000,0.00000000,2
6.000000,0.600000,0.00000000,2
-6.000000,0.700000,0.00000000,2
-5.900000,0.700000,0.00000000,2
-5.800000,0.700000,0.00000000,2
-5.700000,0.700000,0.00000000,2
-5.600000,0.700000,0.00000000,2
-5.500000,0.700000,0.00000000,2
-5.400000,0.700000,0.00000000,2
-5.300000,0.700000,0.00000000,2
-5.200000,0.700000,0.00000000,2
-5.100000,0.700000,0.00000000,2
-3.100000,0.700000,0.03361498,2
-3.000000,0.700000,0.11099799,2
-2.900000,0.700000,0.19073159,2
-2.800000,0.700000,0.30862958,2
-2.700000,0.700000,0.49349355,2
-2.600000,0.700000,0.77473075,2
-2.500000,0.700000,1.04325159,2
-2.400000,0.700000,1.15803182,2
-2.300000,0.700000,1.02322696,2
-2.200000,0.700000,0.77864357,2
-2.100000,0.700000,0.54406432,2
-2.000000,0.700000,0.38818037,2
-1.900000,0.700000,0.27829903,2
-1.800000,0.700000,0.19633273,2
-1.700000,0.700000,0.14397192,2
-1.600000,0.700000,0.11181208,2
-1.500000,0.700000,0.07417177,2
-1.400000,0.700000,0.00594891,2
-0.700000,0.700000,0.00835604,2
-0.600000,0.700000,0.03063922,2
1.700000,0.700000,0.01727026,2
1.800000,0.700000,0.17945989,2
1.900000,0.700000,0.31480230,2
2.000000,0.700000,0.36083626,2
2.100000,0.700000,0.29488026,2
2.200000,0.700000,0.20934958,2
2.300000,0.700000,0.16410925,2
2.400000,0.700000,0.13871307,2
2.500000,0.700000,0.08302705,2
2.600000,0.700000,0.02948883,2
3.600000,0.700000,0.00000000,2
3.700000,0.700000,0.00000000,2
3.800000,0.700000,0.00000000,2
3.900000,0.700000,0.00000000,2
4.000000,0.700000,0.00000000,2
4.100000,0.700000,0.00000000,2
4.200000,0.700000,0.00000000,2
4.300000,0.700000,0.00000000,2
4.400000,0.700000,0.00000000,2
4.500000,0.700000,0.00000000,2
4.600000,0.700000,0.00000000,2
4.700000,0.700000,0.00000000,2
4.800000,0.700000,0.00000000,2
4.900000,0.700000,0.00000000,2
5.000000,0.700000,0.00000000,2
5.100000,0.700000,0.00000000,2
5.200000,0.700000,0.00000000,2
5.300000,0.700000,0.00000000,2
5.400000,0.700000,0.00000000,2
5.500000,0.700000,0.00000000,2
5.600000,0.700000,0.00000000,2
5.700000,0.700000,0.00000000,2
5.800000,0.700000,0.00000000,2
5.900000,0.700000,0.00000000,2
6.000000,0.700000,0.00000000,2
-6.000000,0.800000,0.00000000,2
-5.900000,0.800000,0.00000000,2
-5.800000,0.800000,0.00000000,2
-5.700000,0.800000,0.00000000,2
-5.600000,0.800000,0.00000000,2
-5.500000,0.800000,0.00000000,2
-5.400000,0.800000,0.00000000,2
-5.300000,0.800000,0.00000000,2
-5.200000,0.800000,0.00000000,2
-5.100000,0.800000,0.00000000,2
-3.300000,0.800000,0.02991564,2
-3.200000,0.800000,0.06473323,2
-3.100000,0.800000,0.12569467,2
-3.000000,0.800000,0.18463274,2
-2.900000,0.800000,0.24162360,2
-2.800000,0.800000,0.35193438,2
-2.700000,0.800000,0.51688195,2
-2.600000,0.800000,0.74282980,2
-2.500000,0.800000,1.00543581,2
-2.400000,0.800000,1.16326540,2
-2.300000,0.800000,1.09685321,2
-2.200000,0.800000,0.87718873,2
-2.100000,0.800000,0.64310222,2
-2.000000,0.800000,0.46694137,2
-1.900000,0.800000,0.35125586,2
-1.800000,0.800000,0.28150683,2
-1.700000,0.800000,0.23849302,2
-1.600000,0.800000,0.18593990,2
-1.500000,0.800000,0.12711032,2
-1.400000,0.800000,0.03889265,2
-0.700000,0.800000,0.02919138,2
-0.600000,0.800000,0.03459643,2
-0.500000,0.800000,0.00349659,2
1.800000,0.800000,0.01160793,2
1.900000,0.800000,0.11051688,2
2.000000,0.800000,0.19226354,2
2.100000,0.800000,0.19230054,2
2.200000,0.800000,0.17482129,2
2.300000,0.800000,0.19284727,2
2.400000,0.800000,0.20506119,2
2.500000,0.800000,0.16307759,2
2.600000,0.800000,0.13372257,2
2.700000,0.800000,0.13860620,2
2.800000,0.800000,0.15678065,2
2.900000,0.800000,0.16378610,2
3.000000,0.800000,0.16639589,2
3.100000,0.800000,0.11247427,2
3.200000,0.800000,0.02990597,2
3.900000,0.800000,0.00000000,2
4.000000,0.800000,0.00000000,2
4.100000,0.800000,0.00000000,2
4.200000,0.800000,0.00000000,2
4.300000,0.800000,0.00000000,2
4.400000,0.800000,0.00000000,2
4.500000,0.800000,0.00000000,2
4.600000,0.800000,0.00000000,2
4.700000,0.800000,0.00000000,2
4.800000,0.800000,0.00000000,2
4.900000,0.800000,0.00000000,2
5.000000,0.800000,0.00000000,2
5.100000,0.800000,0.00000000,2
5.200000,0.800000,0.00000000,2
5.300000,0.800000,0.00000000,2
5.400000,0.800000,0.00000000,2
5.500000,0.800000,0.00000000,2
5.600000,0.800000,0.00000000,2
5.700000,0.800000,0.00000000,2
5.800000,0.800000,0.00000000,2
5.900000,0.800000,0.00000000,2
6.000000,0.800000,0.00000000,2
-6.000000,0.900000,0.00000000,2
-5.900000,0.900000,0.00000000,2
-5.800000,0.900000,0.00000000,2
-5.700000,0.900000,0.00000000,2
-5.600000,0.900000,0.00000000,2
-5.500000,0.900000,0.00000000,2
-5.400000,0.900000,0.00000000,2
-5.300000,0.900000,0.00000000,2
-5.200000,0.900000,0.00000000,2
-5.100000,0.900000,0.00000000,2
-5.000000,0.900000,0.00000000,2
-4.900000,0.900000,0.00000000,2
-3.600000,0.900000,0.02044334,2
-3.500000,0.900000,0.10385548,2
-3.400000,0.900000,0.16320665,2
-3.300000,0.900000,0.19233850,2
-3.200000,0.900000,0.21000003,2
-3.100000,0.900000,0.21776658,2
-3.000000,0.900000,0.23091009,2
-2.900000,0.900000,0.25437180,2
-2.800000,0.900000,0.34717641,2
-2.700000,0.900000,0.45648410,2
-2.600000,0.900000,0.57307468,2
-2.500000,0.900000,0.73854803,2
-2.400000,0.900000,0.87702264,2
-2.300000,0.900000,0.89817179,2
-2.200000,0.900000,0.76952409,2
